Type,Mod,Object Id,Editor Id,Name
AMMO,Oblivion.esm,0x017829,Arrow1Iron,"Arrow, Iron"
AMMO,Oblivion.esm,0x0229C1,Arrow2Steel,"Arrow, Steel"
AMMO,Oblivion.esm,0x01EFD4,Arrow3Silver,"Arrow, Silver"
AMMO,Oblivion.esm,0x022BE2,Arrow4Dwarven,"Arrow, Dwarven"
AMMO,Oblivion.esm,0x0229C0,Arrow5Elven,"Arrow, Elven"
AMMO,Oblivion.esm,0x022BE1,Arrow6Glass,"Arrow, Glass"
AMMO,Oblivion.esm,0x01EFD5,Arrow7Ebony,"Arrow, Ebony"
AMMO,Oblivion.esm,0x01EFD3,Arrow8Daedric,"Arrow, Daedric"
AMMO,Oblivion.esm,0x0872A5,DremoraArrow1Field,"Arrow, Dremora Field"
AMMO,Oblivion.esm,0x0872A6,DremoraArrow2Broadhead,"Arrow, Dremora Broadhead"
AMMO,Oblivion.esm,0x0872A7,DremoraArrow3Barbed,"Arrow, Dremora Barbed"
AMMO,Oblivion.esm,0x04BF10,EncArrow1IronFireDamage,Arrow of Flames I
AMMO,Oblivion.esm,0x04BEF9,EncArrow1IronFrostDamage,Arrow of Freezing I
AMMO,Oblivion.esm,0x04BEFA,EncArrow1IronShockDamage,Arrow of Voltage I
AMMO,Oblivion.esm,0x03DFD6,EncArrow2SteelDamFatigue,Arrow de Tiring II
AMMO,Oblivion.esm,0x04BEFB,EncArrow2SteelFireDamage,Arrow of Flames II
AMMO,Oblivion.esm,0x008A4E,EncArrow2SteelFireDamageLight,Arrow of Spotting II
AMMO,Oblivion.esm,0x04BEFC,EncArrow2SteelFrostDamage,Arrow of Freezing II
AMMO,Oblivion.esm,0x04BEFD,EncArrow2SteelShockDamage,Arrow of Voltage II
AMMO,Oblivion.esm,0x04BEFF,EncArrow3SilverDamageMagic,Arrow de Sundering III
AMMO,Oblivion.esm,0x04BF11,EncArrow3SilverDispel,Arrow of Shedding III
AMMO,Oblivion.esm,0x04BF00,EncArrow3SilverDrainMagic,Arrow en Sundering III
AMMO,Oblivion.esm,0x0CD53F,EncArrow3SilverFireArea,Arrow of Immolation III
AMMO,Oblivion.esm,0x04BF01,EncArrow4DwarvenFireDamage,Arrow of Flames IV
AMMO,Oblivion.esm,0x008A4C,EncArrow4DwarvenFireDamageLight,Arrow of Spotting IV
AMMO,Oblivion.esm,0x0CD540,EncArrow4DwarvenFrostArea,Arrow of Hailstorm IV
AMMO,Oblivion.esm,0x04BF02,EncArrow4DwarvenFrostDamage,Arrow of Freezing IV
AMMO,Oblivion.esm,0x04BF03,EncArrow4DwarvenShockDamage,Arrow of Voltage IV
AMMO,Oblivion.esm,0x03DFDC,EncArrow4DwarvenSilence,Arrow of Muting IV
AMMO,Oblivion.esm,0x03DFD7,EncArrow5ElvenDamHealth,Arrow de Wounding V
AMMO,Oblivion.esm,0x04BF04,EncArrow5ElvenFireDamage,Arrow of Flames V
AMMO,Oblivion.esm,0x008A4D,EncArrow5ElvenFireDamageLight,Arrow of Spotting V
AMMO,Oblivion.esm,0x0CD545,EncArrow5ElvenFrostArea,Arrow of Hailstorm VI
AMMO,Oblivion.esm,0x04BF05,EncArrow5ElvenFrostDamage,Arrow of Freezing V
AMMO,Oblivion.esm,0x0CD541,EncArrow5ElvenShockArea,Arrow of Stormcall
AMMO,Oblivion.esm,0x04BF06,EncArrow5ElvenShockDamage,Arrow of Voltage V
AMMO,Oblivion.esm,0x03DFDD,EncArrow5ElvenSilence,Arrow of Muting V
AMMO,Oblivion.esm,0x159676,EncArrow6GlassDamageMagicka,Arrow de Sundering VI
AMMO,Oblivion.esm,0x0CD542,EncArrow6GlassFireArea,Arrow of Immolation VI
AMMO,Oblivion.esm,0x04BF07,EncArrow6GlassFireDamage,Arrow of Flames VI
AMMO,Oblivion.esm,0x00BAD9,EncArrow6GlassFireDamageLight,Arrow of Spotting VI
AMMO,Oblivion.esm,0x04BF08,EncArrow6GlassFrostDamage,Arrow of Freezing VI
AMMO,Oblivion.esm,0x04BF09,EncArrow6GlassShockDamage,Arrow of Voltage VI
AMMO,Oblivion.esm,0x04BF0A,EncArrow7EbonyFireDamage,Arrow of Flames VII
AMMO,Oblivion.esm,0x04BF0B,EncArrow7EbonyFrostDamage,Arrow of Freezing VII
AMMO,Oblivion.esm,0x0CD543,EncArrow7EbonyShockArea,Arrow of Storms VII
AMMO,Oblivion.esm,0x04BF0C,EncArrow7EbonyShockDamage,Arrow of Voltage VII
AMMO,Oblivion.esm,0x04BF0D,EncArrow8DaedricFireDamage,Arrow of Flames VIII
AMMO,Oblivion.esm,0x04BF0E,EncArrow8DaedricFrostDamage,Arrow of Freezing VIII
AMMO,Oblivion.esm,0x04BF0F,EncArrow8DaedricShockDamage,Arrow of Voltage VIII
AMMO,Oblivion.esm,0x0CD544,EncArrow8DaedricSilenceArea,Arrow of Magebane
AMMO,Oblivion.esm,0x014EB3,EncArrowHatredsSoulTrap,Arrow of Hatreds Soul
AMMO,Oblivion.esm,0x0135A6,SE02BoneArrow1,Bone Arrow I
AMMO,Oblivion.esm,0x0788DF,SE02BoneArrow2,Bone Arrow II
AMMO,Oblivion.esm,0x0788E0,SE02BoneArrow3,Bone Arrow III
AMMO,Oblivion.esm,0x0788E1,SE02BoneArrow4,Bone Arrow IV
AMMO,Oblivion.esm,0x0788E2,SE02BoneArrow5,Bone Arrow V
AMMO,Oblivion.esm,0x0788E3,SE02BoneArrow6,Bone Arrow VI
AMMO,Oblivion.esm,0x0788EE,SE02BoneArrow7,Bone Arrow VII
AMMO,Oblivion.esm,0x0788EF,SE02BoneArrow8,Bone Arrow VIII
AMMO,Oblivion.esm,0x07E0BF,SE02GKBoneArrow1,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0BE,SE02GKBoneArrow2,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0BD,SE02GKBoneArrow3,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0BC,SE02GKBoneArrow4,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0BB,SE02GKBoneArrow5,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0BA,SE02GKBoneArrow6,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0B9,SE02GKBoneArrow7,Gatekeeper Arrow
AMMO,Oblivion.esm,0x07E0C0,SE02GKBoneArrow8,Gatekeeper Arrow
AMMO,Oblivion.esm,0x041EBE,SE08DarkSeducerArrow,Dark Arrow II
AMMO,Oblivion.esm,0x041EBF,SE08GoldenSaintArrow,Golden Arrow II
AMMO,Oblivion.esm,0x016C7E,SE30AmberArrow1,Amber Arrow IV
AMMO,Oblivion.esm,0x016C7F,SE30AmberArrow2,Amber Arrow V
AMMO,Oblivion.esm,0x016C80,SE30AmberArrow3,Amber Arrow VI
AMMO,Oblivion.esm,0x016C81,SE30AmberArrow4,Amber Arrow VII
AMMO,Oblivion.esm,0x016C82,SE30AmberArrow5,Amber Arrow VIII
AMMO,Oblivion.esm,0x09225B,SE30AmberArrowA,Amber Arrow I
AMMO,Oblivion.esm,0x0922C7,SE30AmberArrowB,Amber Arrow II
AMMO,Oblivion.esm,0x0922CA,SE30AmberArrowC,Amber Arrow III
AMMO,Oblivion.esm,0x016CDB,SE30AmberMagicArrow1,Amber Arrow' IV
AMMO,Oblivion.esm,0x016CDC,SE30AmberMagicArrow2,Amber Arrow' V
AMMO,Oblivion.esm,0x016CDD,SE30AmberMagicArrow3,Amber Arrow' VI
AMMO,Oblivion.esm,0x016CDE,SE30AmberMagicArrow4,Amber Arrow' VII
AMMO,Oblivion.esm,0x016CDF,SE30AmberMagicArrow5,Amber Arrow' VIII
AMMO,Oblivion.esm,0x092779,SE30AmberMagicArrowA,Amber Arrow' I
AMMO,Oblivion.esm,0x09277B,SE30AmberMagicArrowB,Amber Arrow' II
AMMO,Oblivion.esm,0x09277C,SE30AmberMagicArrowC,Amber Arrow' III
AMMO,Oblivion.esm,0x062D0D,SE30MadnessArrow0,Madness Arrow I
AMMO,Oblivion.esm,0x062D04,SE30MadnessArrow00,Madness Arrow II
AMMO,Oblivion.esm,0x01CE53,SE30MadnessArrow1,Madness Arrow IV
AMMO,Oblivion.esm,0x01F432,SE30MadnessArrow2,Madness Arrow V
AMMO,Oblivion.esm,0x01F433,SE30MadnessArrow3,Madness Arrow VI
AMMO,Oblivion.esm,0x01F434,SE30MadnessArrow4,Madness Arrow VII
AMMO,Oblivion.esm,0x01F435,SE30MadnessArrow5,Madness Arrow VIII
AMMO,Oblivion.esm,0x0922E1,SE30MadnessArrowA,Madness Arrow I
AMMO,Oblivion.esm,0x0923BD,SE30MadnessArrowB,Madness Arrow II
AMMO,Oblivion.esm,0x0923BE,SE30MadnessArrowC,Madness Arrow III
AMMO,Oblivion.esm,0x01F4AE,SE30MadnessMagicArrow1,Madness Arrow' IV
AMMO,Oblivion.esm,0x01F4AD,SE30MadnessMagicArrow2,Madness Arrow' V
AMMO,Oblivion.esm,0x01F4AC,SE30MadnessMagicArrow3,Madness Arrow' VI
AMMO,Oblivion.esm,0x01F4AB,SE30MadnessMagicArrow4,Madness Arrow' VII
AMMO,Oblivion.esm,0x01F4AA,SE30MadnessMagicArrow5,Madness Arrow' VIII
AMMO,Oblivion.esm,0x09277E,SE30MadnessMagicArrowA,Madness Arrow' I
AMMO,Oblivion.esm,0x092783,SE30MadnessMagicArrowB,Madness Arrow' II
AMMO,Oblivion.esm,0x092784,SE30MadnessMagicArrowC,Madness Arrow' III
AMMO,Oblivion.esm,0x042BE3,SEDarkSeducerArrow2,Dark Arrow I
AMMO,Oblivion.esm,0x01A13B,SEDarkSeducerArrow4,Dark Arrow II
AMMO,Oblivion.esm,0x042BE4,SEDarkSeducerArrow6,Dark Arrow III
AMMO,Oblivion.esm,0x042BE5,SEDarkSeducerArrow8,Dark Arrow IV
AMMO,Oblivion.esm,0x042BE6,SEGoldenSaintArrow1,Golden Arrow I
AMMO,Oblivion.esm,0x017D33,SEGoldenSaintArrow3,Golden Arrow II
AMMO,Oblivion.esm,0x042BE7,SEGoldenSaintArrow5,Golden Arrow III
AMMO,Oblivion.esm,0x042BE8,SEGoldenSaintArrow7,Golden Arrow IV
AMMO,Oblivion.esm,0x079089,SEGrummiteArrow1,Grummite Arrow I
AMMO,Oblivion.esm,0x08E339,SEGrummiteArrow2,Grummite Arrow II
AMMO,Oblivion.esm,0x08E33A,SEGrummiteArrow3,Grummite Arrow III
AMMO,Oblivion.esm,0x08E33B,SEGrummiteArrow4,Grummite Arrow IV
AMMO,Oblivion.esm,0x08E33C,SEGrummiteArrow5,Grummite Arrow V
APPA,Oblivion.esm,0x010604,Alembic,Alembic I
APPA,Oblivion.esm,0x06E310,AlembicApprentice,Alembic II
APPA,Oblivion.esm,0x06EE5C,AlembicExpert,Alembic IV
APPA,Oblivion.esm,0x06EE52,AlembicJourneyMan,Alembic III
APPA,Oblivion.esm,0x06EE64,AlembicMaster,Alembic V
APPA,Oblivion.esm,0x01057D,Calcinator,Calcinator I
APPA,Oblivion.esm,0x06E311,CalcinatorApprentice,Calcinator II
APPA,Oblivion.esm,0x06EE5E,CalcinatorExpert,Calcinator IV
APPA,Oblivion.esm,0x06EE55,CalcinatorJourneyman,Calcinator III
APPA,Oblivion.esm,0x06EE66,CalcinatorMaster,Calcinator V
APPA,Oblivion.esm,0x0C7968,CGMortarPestle,Mortar & Pestle I
APPA,Oblivion.esm,0x0105E3,MortarPestle,Mortar & Pestle I
APPA,Oblivion.esm,0x06E312,MortarPestleApprentice,Mortar & Pestle II
APPA,Oblivion.esm,0x06EE60,MortarPestleExpert,Mortar & Pestle IV
APPA,Oblivion.esm,0x06EE57,MortarPestleJourneyman,Mortar & Pestle III
APPA,Oblivion.esm,0x06EE68,MortarPestleMaster,Mortar & Pestle V
APPA,Oblivion.esm,0x000C4F,Retort,Retort I
APPA,Oblivion.esm,0x06E313,RetortApprentice,Retort II
APPA,Oblivion.esm,0x06EE62,RetortExpert,Retort IV
APPA,Oblivion.esm,0x06EE59,RetortJourneyman,Retort III
APPA,Oblivion.esm,0x06EE6A,RetortMaster,Retort V
ARMO,Oblivion.esm,0x06D611,SE32MadnessBoots1,Madness Boots III
ARMO,Oblivion.esm,0x06D613,SE32MadnessCuirass1,Madness Cuirass III
ARMO,Oblivion.esm,0x06D614,SE32MadnessGauntlets1,Madness Gauntlets III
ARMO,Oblivion.esm,0x06D615,SE32MadnessGreaves1,Madness Greaves III
ARMO,Oblivion.esm,0x06D616,SE32MadnessHelmet1,Madness Helmet III
ARMO,Oblivion.esm,0x06D617,SE32MadnessShield1,Madness Shield III
ARMO,Oblivion.esm,0x09207B,SEAmberBoots1,Amber Boots I
ARMO,Oblivion.esm,0x092136,SEAmberBoots2,Amber Boots II
ARMO,Oblivion.esm,0x01657C,SEAmberBoots3,Amber Boots III
ARMO,Oblivion.esm,0x016C17,SEAmberBoots4,Amber Boots IV
ARMO,Oblivion.esm,0x016C18,SEAmberBoots5,Amber Boots V
ARMO,Oblivion.esm,0x016C19,SEAmberBoots6,Amber Boots VI
ARMO,Oblivion.esm,0x09207D,SEAmberCuirass1,Amber Cuirass I
ARMO,Oblivion.esm,0x092137,SEAmberCuirass2,Amber Cuirass II
ARMO,Oblivion.esm,0x01657B,SEAmberCuirass3,Amber Cuirass III
ARMO,Oblivion.esm,0x016C1C,SEAmberCuirass4,Amber Cuirass IV
ARMO,Oblivion.esm,0x016C1D,SEAmberCuirass5,Amber Cuirass V
ARMO,Oblivion.esm,0x016C1E,SEAmberCuirass6,Amber Cuirass VI
ARMO,Oblivion.esm,0x092093,SEAmberGauntlets1,Amber Gauntlets I
ARMO,Oblivion.esm,0x092138,SEAmberGauntlets2,Amber Gauntlets II
ARMO,Oblivion.esm,0x01657A,SEAmberGauntlets3,Amber Gauntlets III
ARMO,Oblivion.esm,0x016C21,SEAmberGauntlets4,Amber Gauntlets IV
ARMO,Oblivion.esm,0x016C22,SEAmberGauntlets5,Amber Gauntlets V
ARMO,Oblivion.esm,0x016C23,SEAmberGauntlets6,Amber Gauntlets VI
ARMO,Oblivion.esm,0x0920F9,SEAmberGreaves1,Amber Greaves I
ARMO,Oblivion.esm,0x092139,SEAmberGreaves2,Amber Greaves II
ARMO,Oblivion.esm,0x016579,SEAmberGreaves3,Amber Greaves III
ARMO,Oblivion.esm,0x016C35,SEAmberGreaves4,Amber Greaves IV
ARMO,Oblivion.esm,0x016C42,SEAmberGreaves5,Amber Greaves V
ARMO,Oblivion.esm,0x016C49,SEAmberGreaves6,Amber Greaves VI
ARMO,Oblivion.esm,0x0920FA,SEAmberHelmet1,Amber Helmet I
ARMO,Oblivion.esm,0x09213A,SEAmberHelmet2,Amber Helmet II
ARMO,Oblivion.esm,0x016578,SEAmberHelmet3,Amber Helmet III
ARMO,Oblivion.esm,0x016C69,SEAmberHelmet4,Amber Helmet IV
ARMO,Oblivion.esm,0x016C6A,SEAmberHelmet5,Amber Helmet V
ARMO,Oblivion.esm,0x016C6B,SEAmberHelmet6,Amber Helmet VI
ARMO,Oblivion.esm,0x0923CF,SEAmberMagicBoots1,Amber Boots I'
ARMO,Oblivion.esm,0x0923D0,SEAmberMagicBoots2,Amber Boots II'
ARMO,Oblivion.esm,0x016CAC,SEAmberMagicBoots3,Amber Boots III'
ARMO,Oblivion.esm,0x016CAD,SEAmberMagicBoots4,Amber Boots IV'
ARMO,Oblivion.esm,0x016CAE,SEAmberMagicBoots5,Amber Boots V'
ARMO,Oblivion.esm,0x016CB0,SEAmberMagicBoots6,Amber Boots VI'
ARMO,Oblivion.esm,0x092461,SEAmberMagicCuirass1,Amber Cuirass I'
ARMO,Oblivion.esm,0x092462,SEAmberMagicCuirass2,Amber Cuirass II'
ARMO,Oblivion.esm,0x016CB8,SEAmberMagicCuirass3,Amber Cuirass III'
ARMO,Oblivion.esm,0x016CB3,SEAmberMagicCuirass4,Amber Cuirass IV'
ARMO,Oblivion.esm,0x016CB4,SEAmberMagicCuirass5,Amber Cuirass V'
ARMO,Oblivion.esm,0x016CB5,SEAmberMagicCuirass6,Amber Cuirass VI'
ARMO,Oblivion.esm,0x092486,SEAmberMagicGauntlets1,Amber Gauntlets I'
ARMO,Oblivion.esm,0x092490,SEAmberMagicGauntlets2,Amber Gauntlets II'
ARMO,Oblivion.esm,0x016CB9,SEAmberMagicGauntlets3,Amber Gauntlets III'
ARMO,Oblivion.esm,0x016CBA,SEAmberMagicGauntlets4,Amber Gauntlets IV'
ARMO,Oblivion.esm,0x016CBB,SEAmberMagicGauntlets5,Amber Gauntlets V'
ARMO,Oblivion.esm,0x016CBC,SEAmberMagicGauntlets6,Amber Gauntlets VI'
ARMO,Oblivion.esm,0x0924BA,SEAmberMagicGreaves1,Amber Greaves I'
ARMO,Oblivion.esm,0x0924BB,SEAmberMagicGreaves2,Amber Greaves II'
ARMO,Oblivion.esm,0x016CBF,SEAmberMagicGreaves3,Amber Greaves III'
ARMO,Oblivion.esm,0x016CC0,SEAmberMagicGreaves4,Amber Greaves IV'
ARMO,Oblivion.esm,0x016CC1,SEAmberMagicGreaves5,Amber Greaves V'
ARMO,Oblivion.esm,0x016CC2,SEAmberMagicGreaves6,Amber Greaves VI'
ARMO,Oblivion.esm,0x0924BD,SEAmberMagicHelmet1,Amber Helmet I'
ARMO,Oblivion.esm,0x092515,SEAmberMagicHelmet2,Amber Helmet II'
ARMO,Oblivion.esm,0x016CC5,SEAmberMagicHelmet3,Amber Helmet III'
ARMO,Oblivion.esm,0x016CC6,SEAmberMagicHelmet4,Amber Helmet IV'
ARMO,Oblivion.esm,0x016CC7,SEAmberMagicHelmet5,Amber Helmet V'
ARMO,Oblivion.esm,0x016CC8,SEAmberMagicHelmet6,Amber Helmet VI'
ARMO,Oblivion.esm,0x092519,SEAmberMagicShield1,Amber Shield I'
ARMO,Oblivion.esm,0x09254E,SEAmberMagicShield2,Amber Shield II'
ARMO,Oblivion.esm,0x016CCB,SEAmberMagicShield3,Amber Shield III'
ARMO,Oblivion.esm,0x016CCC,SEAmberMagicShield4,Amber Shield IV'
ARMO,Oblivion.esm,0x016CCD,SEAmberMagicShield5,Amber Shield V'
ARMO,Oblivion.esm,0x016CCE,SEAmberMagicShield6,Amber Shield VI'
ARMO,Oblivion.esm,0x0920FC,SEAmberShield1,Amber Shield I
ARMO,Oblivion.esm,0x09213B,SEAmberShield2,Amber Shield II
ARMO,Oblivion.esm,0x016577,SEAmberShield3,Amber Shield III
ARMO,Oblivion.esm,0x016C6F,SEAmberShield4,Amber Shield IV
ARMO,Oblivion.esm,0x016C70,SEAmberShield5,Amber Shield V
ARMO,Oblivion.esm,0x016C71,SEAmberShield6,Amber Shield VI
ARMO,Oblivion.esm,0x09213C,SEMadnessBoots1,Madness Boots I
ARMO,Oblivion.esm,0x092202,SEMadnessBoots2,Madness Boots II
ARMO,Oblivion.esm,0x01F43E,SEMadnessBoots3,Madness Boots III
ARMO,Oblivion.esm,0x01F43F,SEMadnessBoots4,Madness Boots IV
ARMO,Oblivion.esm,0x01F440,SEMadnessBoots5,Madness Boots V
ARMO,Oblivion.esm,0x01F441,SEMadnessBoots6,Madness Boots VI
ARMO,Oblivion.esm,0x09213F,SEMadnessCuirass1,Madness Cuirass I
ARMO,Oblivion.esm,0x092206,SEMadnessCuirass2,Madness Cuirass II
ARMO,Oblivion.esm,0x01F43D,SEMadnessCuirass3,Madness Cuirass III
ARMO,Oblivion.esm,0x01F444,SEMadnessCuirass4,Madness Cuirass IV
ARMO,Oblivion.esm,0x01F445,SEMadnessCuirass5,Madness Cuirass V
ARMO,Oblivion.esm,0x01F446,SEMadnessCuirass6,Madness Cuirass VI
ARMO,Oblivion.esm,0x092140,SEMadnessGauntlets1,Madness Gauntlets I
ARMO,Oblivion.esm,0x092209,SEMadnessGauntlets2,Madness Gauntlets II
ARMO,Oblivion.esm,0x01F43C,SEMadnessGauntlets3,Madness Gauntlets III
ARMO,Oblivion.esm,0x01F449,SEMadnessGauntlets4,Madness Gauntlets IV
ARMO,Oblivion.esm,0x01F44A,SEMadnessGauntlets5,Madness Gauntlets V
ARMO,Oblivion.esm,0x01F44B,SEMadnessGauntlets6,Madness Gauntlets VI
ARMO,Oblivion.esm,0x092173,SEMadnessGreaves1,Madness Greaves I
ARMO,Oblivion.esm,0x09221A,SEMadnessGreaves2,Madness Greaves II
ARMO,Oblivion.esm,0x01F43B,SEMadnessGreaves3,Madness Greaves III
ARMO,Oblivion.esm,0x01F44E,SEMadnessGreaves4,Madness Greaves IV
ARMO,Oblivion.esm,0x01F44F,SEMadnessGreaves5,Madness Greaves V
ARMO,Oblivion.esm,0x01F450,SEMadnessGreaves6,Madness Greaves VI
ARMO,Oblivion.esm,0x09219D,SEMadnessHelmet1,Madness Helmet I
ARMO,Oblivion.esm,0x092233,SEMadnessHelmet2,Madness Helmet II
ARMO,Oblivion.esm,0x01F43A,SEMadnessHelmet3,Madness Helmet III
ARMO,Oblivion.esm,0x01F453,SEMadnessHelmet4,Madness Helmet IV
ARMO,Oblivion.esm,0x01F454,SEMadnessHelmet5,Madness Helmet V
ARMO,Oblivion.esm,0x01F455,SEMadnessHelmet6,Madness Helmet VI
ARMO,Oblivion.esm,0x09254F,SEMadnessMagicBoots1,Madness Boots I'
ARMO,Oblivion.esm,0x092553,SEMadnessMagicBoots2,Madness Boots II'
ARMO,Oblivion.esm,0x01F45D,SEMadnessMagicBoots3,Madness Boots III'
ARMO,Oblivion.esm,0x01F47F,SEMadnessMagicBoots4,Madness Boots IV'
ARMO,Oblivion.esm,0x01F47E,SEMadnessMagicBoots5,Madness Boots V'
ARMO,Oblivion.esm,0x01F47D,SEMadnessMagicBoots6,Madness Boots VI'
ARMO,Oblivion.esm,0x092555,SEMadnessMagicCuirass1,Madness Cuirass I'
ARMO,Oblivion.esm,0x09255F,SEMadnessMagicCuirass2,Madness Cuirass II'
ARMO,Oblivion.esm,0x01F47A,SEMadnessMagicCuirass3,Madness Cuirass III'
ARMO,Oblivion.esm,0x01F479,SEMadnessMagicCuirass4,Madness Cuirass IV'
ARMO,Oblivion.esm,0x01F478,SEMadnessMagicCuirass5,Madness Cuirass V'
ARMO,Oblivion.esm,0x01F477,SEMadnessMagicCuirass6,Madness Cuirass VI'
ARMO,Oblivion.esm,0x092560,SEMadnessMagicGauntlets1,Madness Gauntlets I'
ARMO,Oblivion.esm,0x092563,SEMadnessMagicGauntlets2,Madness Gauntlets II'
ARMO,Oblivion.esm,0x01F474,SEMadnessMagicGauntlets3,Madness Gauntlets III'
ARMO,Oblivion.esm,0x01F473,SEMadnessMagicGauntlets4,Madness Gauntlets IV'
ARMO,Oblivion.esm,0x01F472,SEMadnessMagicGauntlets5,Madness Gauntlets V'
ARMO,Oblivion.esm,0x01F4B6,SEMadnessMagicGauntlets6,Madness Gauntlets VI'
ARMO,Oblivion.esm,0x092572,SEMadnessMagicGreaves1,Madness Greaves I'
ARMO,Oblivion.esm,0x092573,SEMadnessMagicGreaves2,Madness Greaves II'
ARMO,Oblivion.esm,0x01F46F,SEMadnessMagicGreaves3,Madness Greaves III'
ARMO,Oblivion.esm,0x01F46E,SEMadnessMagicGreaves4,Madness Greaves IV'
ARMO,Oblivion.esm,0x01F46D,SEMadnessMagicGreaves5,Madness Greaves V'
ARMO,Oblivion.esm,0x01F46C,SEMadnessMagicGreaves6,Madness Greaves VI'
ARMO,Oblivion.esm,0x092577,SEMadnessMagicHelmet1,Madness Helmet I'
ARMO,Oblivion.esm,0x09257E,SEMadnessMagicHelmet2,Madness Helmet II'
ARMO,Oblivion.esm,0x01F469,SEMadnessMagicHelmet3,Madness Helmet III'
ARMO,Oblivion.esm,0x01F468,SEMadnessMagicHelmet4,Madness Helmet IV'
ARMO,Oblivion.esm,0x01F467,SEMadnessMagicHelmet5,Madness Helmet V'
ARMO,Oblivion.esm,0x01F466,SEMadnessMagicHelmet6,Madness Helmet VI'
ARMO,Oblivion.esm,0x092580,SEMadnessMagicShield1,Madness Shield I'
ARMO,Oblivion.esm,0x092581,SEMadnessMagicShield2,Madness Shield II'
ARMO,Oblivion.esm,0x01F463,SEMadnessMagicShield3,Madness Shield III'
ARMO,Oblivion.esm,0x01F462,SEMadnessMagicShield4,Madness Shield IV'
ARMO,Oblivion.esm,0x01F461,SEMadnessMagicShield5,Madness Shield V'
ARMO,Oblivion.esm,0x01F460,SEMadnessMagicShield6,Madness Shield VI'
ARMO,Oblivion.esm,0x0921D0,SEMadnessShield1,Madness Shield I
ARMO,Oblivion.esm,0x09224F,SEMadnessShield2,Madness Shield II
ARMO,Oblivion.esm,0x01F439,SEMadnessShield3,Madness Shield III
ARMO,Oblivion.esm,0x01F458,SEMadnessShield4,Madness Shield IV
ARMO,Oblivion.esm,0x01F45A,SEMadnessShield5,Madness Shield V
ARMO,Oblivion.esm,0x01F459,SEMadnessShield6,Madness Shield VI
BOOK,Oblivion.esm,0x0C55DF,AgnarJournal,"Journal, Agnar"
BOOK,Oblivion.esm,0x0C56D9,AndreLetter,"Letter, from Fiona"
BOOK,Oblivion.esm,0x0A9668,ArenaBranwenNote,"Letter, from Branwen"
BOOK,Oblivion.esm,0x024554,Book1CheapBriefHistoryoftheEmpirev1,"Brief History, v 1"
BOOK,Oblivion.esm,0x024555,Book1CheapBriefHistoryoftheEmpirev2,"Brief History, v 2"
BOOK,Oblivion.esm,0x024556,Book1CheapBriefHistoryoftheEmpirev3,"Brief History, v 3"
BOOK,Oblivion.esm,0x024557,Book1CheapBriefHistoryoftheEmpirev4,"Brief History, v 4"
BOOK,Oblivion.esm,0x024563,Book2CommonBookofDaedra,Book of Daedra
BOOK,Oblivion.esm,0x024565,Book2CommonEasternProvinces,Eastern Provinces
BOOK,Oblivion.esm,0x024569,Book2CommonIstunondsCosmology,Less Rude Song
BOOK,Oblivion.esm,0x024570,Book2CommonRealBarenziahV1,"Real Barenziah, v 1"
BOOK,Oblivion.esm,0x024571,Book2CommonRealBarenziahV2,"Real Barenziah, v 2"
BOOK,Oblivion.esm,0x024572,Book2CommonRealBarenziahV3,"Real Barenziah, v 3"
BOOK,Oblivion.esm,0x024573,Book2CommonRealBarenziahV4,"Real Barenziah, v 4"
BOOK,Oblivion.esm,0x024574,Book2CommonRealBarenziahV5,"Real Barenziah, v 5"
BOOK,Oblivion.esm,0x0AA07D,Book2CommonShortLifeUrielSeptim,Life of Uriel Septim VII
BOOK,Oblivion.esm,0x024576,Book2ReligiousChildrensAnuad,Children's Anuad
BOOK,Oblivion.esm,0x024578,Book2ReligiousTheAmuletofKings,Amulet of Kings
BOOK,Oblivion.esm,0x0243D3,Book3Valuable2920v11a,"2920, 11 Sun's Dusk"
BOOK,Oblivion.esm,0x0243DB,Book3Valuable2920v12a,"2920, 12 Evening Star"
BOOK,Oblivion.esm,0x0243D7,Book3Valuable2920v3a,"2920,  3 First Seed"
BOOK,Oblivion.esm,0x024559,Book3ValuableArgonianAccountBook2,"Argonian Account, Book 2"
BOOK,Oblivion.esm,0x02455A,Book3ValuableArgonianAccountBook4,"Argonian Account, Book 4"
BOOK,Oblivion.esm,0x078562,Book3ValuableLustyArgonianMaid,Lusty Argonian Maid
BOOK,Oblivion.esm,0x02457D,Book3ValuableMadnessofPelagius,Madness of Pelagius
BOOK,Oblivion.esm,0x02457B,Book3ValuableTheFirmament,Firmament
BOOK,Oblivion.esm,0x0243FF,Book3ValuableTheSeed,Seed
BOOK,Oblivion.esm,0x0243F3,Book3ValuableTheThirdDoor,Third Door
BOOK,Oblivion.esm,0x024581,Book3ValuableWolfQueenV8,"Wolf Queen, v 8"
BOOK,Oblivion.esm,0x024586,Book4RareBrothersofDarkness,Brothers of Darkness
BOOK,Oblivion.esm,0x024596,Book4RareCharterDarkBrotherhood,Five Tenets
